Student_ID,Age,Study_Hours,Attendance,Assignments,Marks
3401,20,5.5,86.7,9.0,58.6
3402,24,4.7,69.1,8.0,73.7
3403,21,2.5,72.7,4.0,94.7
3404,21,2.7,98.5,10.0,66.9
3405,20,1.1,73.9,5.0,80.9
3406,18,1.8,73.9,7.0,67.9
3407,24,6.0,83.8,6.0,47.3
3408,23,9.0,98.8,8.0,43.5
3409,20,3.6,99.3,5.0,97.1
3410,23,3.9,83.2,8.0,76.8
3411,22,2.0,60.0,10.0,46.2
3412,21,4.5,96.0,10.0,91.4
3413,23,1.3,82.8,5.0,71.4
3414,19,9.3,74.6,6.0,86.3
3415,23,7.1,93.2,10.0,47.6
3416,22,9.9,76.0,3.0,94.4
3417,24,8.9,61.4,4.0,75.4
3418,21,5.3,92.8,7.0,84.3
3419,20,5.7,81.8,3.0,41.9
3420,22,2.7,73.5,9.0,58.9
3421,21,5.2,70.0,6.0,56.0
3422,23,9.1,83.8,4.0,97.0
3423,24,1.5,68.3,4.0,51.1
3424,18,8.8,73.0,4.0,82.4
3425,24,4.1,85.5,6.0,42.6
3426,18,9.1,95.3,8.0,51.9
3427,19,9.5,,8.0,60.3
3428,24,7.0,90.4,10.0,87.7
3429,21,7.0,90.5,9.0,87.4
3430,18,5.1,86.6,8.0,97.2
3431,20,8.5,69.8,10.0,95.0
3432,21,9.7,94.7,3.0,44.9
3433,20,8.0,77.5,10.0,89.8
3434,24,6.6,61.8,7.0,67.1
3435,20,6.5,69.8,10.0,92.0
3436,18,8.6,90.6,4.0,45.4
3437,21,5.9,62.8,9.0,89.4
3438,23,8.2,65.9,9.0,49.6
3439,22,5.6,87.8,4.0,60.0
3440,18,1.6,95.7,3.0,41.7
3441,18,4.5,85.3,10.0,47.4
3442,23,5.0,68.9,8.0,66.7
3443,21,2.3,62.1,10.0,89.1
3444,21,1.9,84.6,4.0,86.4
3445,24,5.8,61.9,4.0,54.1
3446,20,1.8,84.5,6.0,49.1
3447,24,3.7,69.0,5.0,63.4
3448,23,7.7,96.2,9.0,93.0
3449,24,9.7,79.0,3.0,45.5
3450,23,7.5,69.0,10.0,72.6
3451,21,9.9,94.1,3.0,45.3
3452,20,7.3,70.2,8.0,68.2
3453,24,3.6,72.3,3.0,47.6
3454,18,7.0,93.4,8.0,44.8
3455,19,7.3,72.4,10.0,51.5
3456,22,4.3,76.4,6.0,55.3
3457,18,1.2,73.9,10.0,56.6
3458,21,7.3,64.7,6.0,78.7
3459,22,1.2,61.6,7.0,43.3
3460,19,6.7,89.0,8.0,44.8
3461,19,2.5,85.8,9.0,51.3
3462,20,6.1,71.3,6.0,92.3
3463,22,5.5,71.8,10.0,77.7
3464,20,1.1,97.8,8.0,83.8
3465,18,,99.5,9.0,62.2
3466,23,6.4,78.9,10.0,52.8
3467,23,8.6,92.1,9.0,42.3
3468,23,9.0,89.5,10.0,69.3
3469,22,5.4,71.9,3.0,74.5
3470,23,7.6,62.3,7.0,93.8
3471,18,3.8,65.7,5.0,
3472,20,4.1,93.5,4.0,65.5
3473,22,2.8,89.2,4.0,65.4
3474,20,6.1,86.6,7.0,49.7
3475,22,3.8,65.2,8.0,55.4
3476,20,1.8,85.6,8.0,95.5
3477,19,7.2,90.9,8.0,48.5
3478,20,7.4,94.4,5.0,98.1
3479,23,4.2,60.5,9.0,70.3
3480,19,1.7,87.4,4.0,67.4
3481,20,4.8,60.8,7.0,50.5
3482,22,5.0,88.3,8.0,79.7
3483,22,7.0,85.4,6.0,67.6
3484,22,3.8,65.9,3.0,62.2
3485,21,7.1,90.6,5.0,55.9
3486,18,8.8,62.7,10.0,44.0
3487,22,3.1,93.1,8.0,71.2
3488,19,9.8,70.5,4.0,58.8
3489,22,4.5,87.6,3.0,82.5
3490,21,3.4,96.9,7.0,83.4
3491,23,4.8,73.6,8.0,59.9
3492,19,1.8,80.1,4.0,80.1
3493,21,2.1,78.5,3.0,55.5
3494,23,4.7,66.3,,83.6
3495,24,7.9,83.6,5.0,41.0
3496,24,9.1,89.7,7.0,49.1
3497,19,7.0,96.7,10.0,54.7
3498,20,1.9,94.0,4.0,86.4
3499,18,7.0,80.4,9.0,44.0
3500,18,6.7,88.8,6.0,51.3
3501,21,8.3,92.0,5.0,61.5
3502,23,8.4,79.7,5.0,40.6
3503,18,8.8,64.6,9.0,85.7
3504,23,4.7,77.5,10.0,73.6
3505,23,7.3,93.7,6.0,94.0
3506,21,3.4,83.9,4.0,41.9
3507,21,10.0,89.0,5.0,56.3
3508,21,2.6,67.4,7.0,83.9
3509,18,1.1,98.6,3.0,80.5
3510,24,2.3,76.2,7.0,54.6
3511,21,8.0,86.1,10.0,75.7
3512,18,5.0,60.8,8.0,87.6
3513,21,5.0,65.1,10.0,42.0
3514,22,9.6,91.3,5.0,83.1
3515,23,9.3,98.7,3.0,55.1
3516,21,3.8,72.8,6.0,96.9
3517,19,2.9,61.5,3.0,72.3
3518,23,8.6,74.4,10.0,42.0
3519,23,9.2,60.7,3.0,64.2
3520,21,5.9,67.7,9.0,98.0
3521,24,6.7,90.1,3.0,83.8
3522,20,3.3,97.5,5.0,58.0
3523,24,8.2,63.5,9.0,74.5
3524,21,6.7,82.3,10.0,75.9
3525,23,5.5,70.2,10.0,41.4
3526,19,1.5,65.6,10.0,50.7
3527,23,9.2,68.8,9.0,73.1
3528,24,6.5,83.1,8.0,64.2
3529,19,2.7,62.6,8.0,51.4
3530,18,6.5,77.4,9.0,86.4
3531,22,7.1,65.4,9.0,69.3
3532,23,5.7,70.9,10.0,58.6
3533,21,7.5,67.6,10.0,49.7
3534,18,6.2,95.3,10.0,76.7
3535,22,9.5,88.3,4.0,80.0
3536,21,1.5,94.7,8.0,80.2
3537,20,2.0,75.3,5.0,53.2
3538,21,2.6,72.5,4.0,75.7
3539,19,7.2,75.2,6.0,94.3
3540,19,6.8,60.7,6.0,61.2
3541,20,9.0,89.0,6.0,52.6
3542,18,7.6,74.0,6.0,86.3
3543,22,5.6,72.5,6.0,50.6
3544,21,9.9,83.9,7.0,
3545,19,3.4,77.4,9.0,46.0
3546,18,8.5,99.2,5.0,56.1
3547,20,4.8,74.3,4.0,64.6
3548,24,6.8,84.6,6.0,43.8
3549,23,7.5,72.5,7.0,92.3
3550,24,6.7,99.6,10.0,70.8
3551,24,2.3,77.8,10.0,75.3
3552,19,5.0,85.4,8.0,62.3
3553,20,6.1,65.1,7.0,80.2
3554,21,8.6,89.3,7.0,65.9
3555,24,5.0,70.8,5.0,85.7
3556,24,9.3,77.9,6.0,89.3
3557,22,5.0,95.3,7.0,80.3
3558,19,5.9,98.8,9.0,69.5
3559,19,8.2,77.0,7.0,86.9
3560,21,6.2,93.4,6.0,69.7
3561,23,9.6,62.1,5.0,46.7
3562,18,6.9,93.9,7.0,47.0
3563,22,5.7,85.2,4.0,96.9
3564,19,1.2,79.5,3.0,52.8
3565,22,4.7,95.6,10.0,89.0
3566,19,3.7,93.8,8.0,54.8
3567,22,7.7,71.9,3.0,65.8
3568,20,2.9,91.7,3.0,79.3
3569,24,2.8,64.0,5.0,49.5
3570,19,2.7,92.9,10.0,84.2
3571,22,2.1,87.0,7.0,81.4
3572,18,3.8,63.5,3.0,72.6
3573,20,9.0,87.3,3.0,74.0
3574,20,8.0,83.2,10.0,46.3
3575,18,7.6,83.8,8.0,66.2
3576,22,8.2,71.6,6.0,45.2
3577,21,3.4,70.7,9.0,58.5
3578,18,9.0,90.5,9.0,94.0
3579,22,2.2,70.3,10.0,74.5
3580,18,4.0,77.9,7.0,84.6
3581,18,6.3,87.8,7.0,74.4
3582,19,1.9,63.2,8.0,51.7
3583,22,7.6,83.8,6.0,75.7
3584,21,4.5,83.6,10.0,85.3
3585,24,8.1,87.4,7.0,48.3
3586,19,5.4,74.8,9.0,89.0
3587,18,2.6,78.0,9.0,73.3
3588,24,7.6,73.2,4.0,40.3
3589,23,3.3,92.3,8.0,71.2
3590,24,5.4,65.2,5.0,63.7
3591,18,1.7,98.5,6.0,57.8
3592,18,6.6,85.4,8.0,86.3
3593,22,7.0,95.5,3.0,94.0
3594,22,4.4,77.0,10.0,85.8
3595,19,9.6,73.3,7.0,90.8
3596,21,8.9,96.0,,94.5
3597,19,7.4,64.0,9.0,94.8
3598,20,7.4,64.7,4.0,46.9
3599,18,3.3,72.0,5.0,67.4
3600,24,6.9,98.4,10.0,40.0
3601,23,2.8,85.3,8.0,70.4
3602,18,2.3,82.2,4.0,95.5
3603,18,10.0,88.2,8.0,51.9
3604,19,,76.7,10.0,78.4
3605,23,4.9,90.3,7.0,78.7
3606,23,3.6,75.7,7.0,49.6
3607,23,6.4,93.1,9.0,54.3
3608,19,1.4,70.7,4.0,67.7
3609,18,1.9,71.1,7.0,51.3
3610,19,1.3,,10.0,75.1
3611,22,5.5,77.2,8.0,69.1
3612,22,,85.9,9.0,71.2
3613,19,1.6,74.6,7.0,48.1
3614,23,7.5,69.2,10.0,71.0
3615,18,3.1,,10.0,43.0
3616,19,7.2,82.4,9.0,92.9
3617,19,9.8,65.7,3.0,60.6
3618,19,7.2,82.3,8.0,91.4
3619,20,8.9,72.8,10.0,82.1
3620,22,9.5,75.7,9.0,86.0
3621,24,5.4,71.2,6.0,58.9
3622,23,7.3,97.3,10.0,53.7
3623,21,8.7,87.3,7.0,64.4
3624,24,4.2,70.5,7.0,41.5
3625,23,3.4,85.8,8.0,95.1
3626,21,9.5,93.9,10.0,63.2
3627,20,7.5,76.1,5.0,99.3
3628,19,3.0,93.2,6.0,85.7
3629,20,5.0,66.2,9.0,44.8
3630,20,,92.9,6.0,79.6
3631,24,5.9,81.6,9.0,56.3
3632,18,6.8,68.9,10.0,54.6
3633,24,7.8,76.3,6.0,55.4
3634,22,6.6,99.5,4.0,95.0
3635,21,5.9,91.3,3.0,70.0
3636,19,7.7,83.0,3.0,80.2
3637,24,7.5,64.6,5.0,56.9
3638,21,6.7,76.7,6.0,71.4
3639,23,4.2,70.5,6.0,61.0
3640,21,4.7,62.8,7.0,59.3
3641,23,9.7,81.7,9.0,54.8
3642,24,2.0,95.6,8.0,64.5
3643,22,3.4,87.0,4.0,79.6
3644,24,5.4,70.0,4.0,53.3
3645,23,8.5,82.9,10.0,97.9
3646,21,2.5,97.7,5.0,47.5
3647,21,3.5,88.9,3.0,68.8
3648,23,1.6,87.6,10.0,45.1
3649,20,7.4,98.7,6.0,41.4
3650,22,3.1,92.0,8.0,95.4
3651,18,4.5,65.5,5.0,88.6
3652,19,5.0,73.9,9.0,81.6
3653,21,9.0,98.6,4.0,91.9
3654,19,4.7,79.6,4.0,88.2
3655,18,2.3,64.5,4.0,78.8
3656,24,5.7,78.3,6.0,90.8
3657,19,9.7,87.9,6.0,63.4
3658,18,6.5,99.9,6.0,73.2
3659,23,9.9,73.0,7.0,86.6
3660,20,8.6,80.6,3.0,45.1
3661,21,1.3,95.2,9.0,91.5
3662,18,6.9,74.2,4.0,49.4
3663,19,3.6,64.4,4.0,91.9
3664,21,6.0,98.0,10.0,58.7
3665,20,3.5,79.5,7.0,59.6
3666,23,4.1,80.1,4.0,44.4
3667,24,9.3,84.8,9.0,93.2
3668,21,2.9,60.1,4.0,50.5
3669,24,8.9,97.2,6.0,77.8
3670,18,1.3,74.5,6.0,78.6
3671,20,1.8,75.9,3.0,56.9
3672,19,8.7,67.0,9.0,99.1
3673,20,6.7,75.1,9.0,43.8
3674,20,7.7,92.2,4.0,76.5
3675,22,2.9,92.0,5.0,68.8
3676,20,5.8,97.4,4.0,54.7
3677,20,7.6,76.1,4.0,49.8
3678,21,6.6,88.3,3.0,84.2
3679,19,5.2,80.3,5.0,95.0
3680,21,9.6,92.2,10.0,46.5
3681,21,7.1,,4.0,51.6
3682,18,9.2,74.7,8.0,99.2
3683,21,7.6,73.5,8.0,40.9
3684,22,7.6,70.1,9.0,70.5
3685,22,1.7,83.1,9.0,71.0
3686,24,4.2,98.6,5.0,55.8
3687,18,8.7,68.0,8.0,79.8
3688,24,3.1,63.8,6.0,96.7
3689,24,2.0,64.8,6.0,67.0
3690,23,3.9,91.3,5.0,85.0
3691,19,3.0,74.0,10.0,78.8
3692,19,9.3,69.0,4.0,68.4
3693,21,8.8,74.1,9.0,43.0
3694,21,5.5,85.8,5.0,84.5
3695,23,1.6,81.9,8.0,61.8
3696,21,7.4,89.7,5.0,53.5
3697,19,6.6,73.6,8.0,96.9
3698,24,9.7,78.1,9.0,86.4
3699,20,6.0,64.1,6.0,97.7
3700,22,4.0,62.9,5.0,55.4
3701,20,5.7,78.5,9.0,90.1
3702,20,9.8,72.1,9.0,76.5
3703,19,7.3,84.5,7.0,98.9
3704,20,7.0,61.7,10.0,96.8
3705,23,3.2,64.9,8.0,98.4
3706,18,7.7,94.6,7.0,97.1
3707,21,7.8,82.7,6.0,40.5
3708,18,3.9,88.5,9.0,84.5
3709,24,5.4,93.7,9.0,56.3
3710,22,3.7,78.6,4.0,82.3
3711,21,3.3,90.4,8.0,98.8
3712,20,1.2,81.0,10.0,42.4
3713,22,3.6,68.9,10.0,74.0
3714,21,6.0,73.5,4.0,84.1
3715,23,1.0,79.6,6.0,55.2
3716,23,3.5,72.7,4.0,53.5
3717,23,8.9,73.4,9.0,43.6
3718,23,6.3,73.5,8.0,45.6
3719,20,6.5,64.9,3.0,79.4
3720,18,4.6,63.4,8.0,70.3
3721,21,7.1,61.9,8.0,41.8
3722,20,2.7,64.4,7.0,98.2
3723,23,8.4,73.7,3.0,79.4
3724,24,2.1,83.8,3.0,70.9
3725,18,6.9,67.5,3.0,56.4
3726,24,4.1,95.5,8.0,79.5
3727,22,7.7,92.3,6.0,61.9
3728,24,5.9,80.8,3.0,82.1
3729,22,5.1,89.0,5.0,81.0
3730,22,2.5,74.7,4.0,45.6
3731,23,6.7,61.5,6.0,94.6
3732,22,,96.2,5.0,69.2
3733,19,8.4,65.1,8.0,63.6
3734,21,1.5,97.9,8.0,97.3
3735,21,4.4,82.9,5.0,66.3
3736,23,,72.2,7.0,83.3
3737,19,5.5,79.8,7.0,79.3
3738,24,7.0,80.1,5.0,49.9
3739,20,9.2,60.9,10.0,99.5
3740,24,8.9,74.2,7.0,67.8
3741,20,5.5,89.6,4.0,63.7
3742,22,4.9,80.4,4.0,95.2
3743,18,4.1,69.8,10.0,71.8
3744,20,7.5,73.4,8.0,82.3
3745,18,3.6,94.5,7.0,90.8
3746,21,3.2,81.0,10.0,54.1
3747,18,4.2,81.1,3.0,50.2
3748,21,2.6,98.5,10.0,44.1
3749,19,7.3,72.8,5.0,93.8
3750,19,6.5,79.2,4.0,52.0
3751,23,5.3,92.5,10.0,58.5
3752,23,4.5,90.4,9.0,57.1
3753,22,9.2,70.6,7.0,58.3
3754,20,1.3,,9.0,80.1
3755,22,7.9,88.0,7.0,97.2
3756,21,9.1,70.3,10.0,59.8
3757,22,5.0,96.9,10.0,64.5
3758,18,6.0,65.2,4.0,86.3
3759,21,9.5,72.7,4.0,65.9
3760,23,2.9,62.2,10.0,95.6
3761,19,5.7,88.1,3.0,70.2
3762,23,5.3,95.7,7.0,60.9
3763,20,3.3,85.4,10.0,98.3
3764,21,8.4,97.5,7.0,65.5
3765,21,9.1,65.1,,53.9
3766,18,8.0,63.5,8.0,50.7
3767,20,2.8,93.5,3.0,99.7
3768,19,1.8,94.2,4.0,85.2
3769,24,6.4,93.2,9.0,64.5
3770,21,1.5,92.0,4.0,89.6
3771,21,7.1,74.5,5.0,72.8
3772,18,5.8,68.7,8.0,59.0
3773,22,7.0,97.2,4.0,84.6
3774,19,6.3,,7.0,84.8
3775,23,4.8,75.9,4.0,70.0
3776,20,2.8,88.0,10.0,42.7
3777,21,3.8,71.7,7.0,44.6
3778,21,5.7,92.8,7.0,87.3
3779,23,6.9,62.8,3.0,89.4
3780,19,8.0,91.6,4.0,80.7
3781,22,7.9,84.1,3.0,90.3
3782,21,9.8,82.9,9.0,83.2
3783,19,3.6,78.3,9.0,93.8
3784,23,1.6,71.1,8.0,49.0
3785,18,4.1,78.6,7.0,63.3
3786,22,7.7,78.0,10.0,67.8
3787,20,,83.4,10.0,57.9
3788,21,8.4,71.3,9.0,83.5
3789,19,5.9,63.1,8.0,94.7
3790,18,9.4,65.8,4.0,64.7
3791,20,9.5,88.0,8.0,96.5
3792,24,1.6,60.9,8.0,71.0
3793,19,5.1,94.3,4.0,71.4
3794,19,6.5,,3.0,76.0
3795,20,3.3,90.7,3.0,56.1
3796,18,4.7,93.4,7.0,63.0
3797,24,7.1,64.9,10.0,73.2
3798,23,3.0,92.9,7.0,96.5
3799,18,6.4,80.2,4.0,78.6
3800,22,7.3,95.4,4.0,60.0
3801,21,1.8,95.5,6.0,40.6
3802,20,5.5,61.0,6.0,98.9
3803,23,3.4,75.3,5.0,69.6
3804,24,7.5,81.1,10.0,96.3
3805,20,2.7,87.1,9.0,73.0
3806,20,9.0,71.4,7.0,76.3
3807,18,4.9,70.1,8.0,82.7
3808,21,2.8,75.3,9.0,59.3
3809,22,4.9,80.0,5.0,81.9
3810,19,4.7,98.0,9.0,71.6
3811,19,4.9,90.5,10.0,80.3
3812,20,6.3,77.2,10.0,90.1
3813,21,5.7,62.2,10.0,51.1
3814,24,2.3,66.7,5.0,76.8
3815,24,1.6,78.2,3.0,43.1
3816,23,7.6,92.6,8.0,46.1
3817,18,6.0,75.2,10.0,80.5
3818,21,4.2,81.5,3.0,44.3
3819,21,8.3,95.7,10.0,75.7
3820,18,4.5,96.6,6.0,53.2
3821,24,8.2,68.6,5.0,58.2
3822,24,3.8,61.7,9.0,47.8
3823,24,1.7,72.2,6.0,54.9
3824,20,9.4,87.8,8.0,89.3
3825,21,4.6,98.0,10.0,78.3
3826,19,8.1,63.1,8.0,97.0
3827,18,3.5,61.1,7.0,
3828,24,6.8,95.4,10.0,87.5
3829,23,8.9,89.9,4.0,81.9
3830,24,1.4,99.7,3.0,55.7
3831,24,8.5,75.9,7.0,83.8
3832,22,6.1,76.6,9.0,83.0
3833,20,6.5,66.9,7.0,67.6
3834,18,5.7,64.6,9.0,81.3
3835,22,8.9,83.1,3.0,66.7
3836,22,1.4,74.6,3.0,60.1
3837,23,3.3,63.2,8.0,68.0
3838,21,8.9,95.5,8.0,93.7
3839,23,7.8,67.9,5.0,63.1
3840,21,1.2,89.9,6.0,64.2
3841,21,5.7,71.3,8.0,76.5
3842,18,5.8,92.5,7.0,85.2
3843,24,4.6,64.7,5.0,84.1
3844,18,3.7,90.2,9.0,41.2
3845,20,7.1,63.9,5.0,81.2
3846,21,2.9,77.9,7.0,67.0
3847,22,8.2,89.4,8.0,71.4
3848,24,8.2,66.9,10.0,73.7
3849,19,4.7,71.4,9.0,83.9
3850,20,3.6,94.6,7.0,89.9
3851,18,3.6,95.4,4.0,78.8
3852,23,5.3,61.8,8.0,73.8
3853,20,7.5,66.7,6.0,62.4
3854,20,4.2,64.7,9.0,48.3
3855,24,6.5,67.2,7.0,97.5
3856,20,4.4,98.8,8.0,67.7
3857,20,,82.1,3.0,74.0
3858,19,1.2,78.7,4.0,85.1
3859,23,1.0,99.4,9.0,44.1
3860,23,3.0,82.3,9.0,91.3
3861,23,4.7,86.4,6.0,87.8
3862,21,8.7,73.3,8.0,86.5
3863,22,8.2,75.3,3.0,41.3
3864,23,3.4,83.8,8.0,71.6
3865,20,3.2,62.8,3.0,43.3
3866,20,3.0,70.2,6.0,73.1
3867,23,4.1,67.9,4.0,83.1
3868,24,5.5,60.6,9.0,47.3
3869,23,4.9,81.5,3.0,81.7
3870,20,3.0,82.4,5.0,67.0
3871,21,2.2,75.4,,88.7
3872,18,1.1,70.7,6.0,72.0
3873,18,2.4,86.1,7.0,60.2
3874,23,7.3,65.4,4.0,59.9
3875,19,3.2,80.7,5.0,93.8
3876,23,5.2,90.7,5.0,67.2
3877,24,6.3,,7.0,64.3
3878,23,9.0,90.1,3.0,42.4
3879,18,9.0,90.4,3.0,61.9
3880,20,7.7,62.4,10.0,91.0
3881,23,1.3,60.8,10.0,85.7
3882,20,6.2,99.0,5.0,53.3
3883,20,8.1,67.7,4.0,64.8
3884,19,1.2,92.9,3.0,51.8
3885,20,5.9,82.5,6.0,97.3
3886,18,8.7,70.6,8.0,75.9
3887,21,5.3,65.2,7.0,85.3
3888,21,1.0,,4.0,82.8
3889,22,1.1,76.3,3.0,92.4
3890,24,4.7,88.0,8.0,97.0
3891,23,2.4,96.2,5.0,41.9
3892,24,7.0,92.2,7.0,98.5
3893,18,7.4,71.0,3.0,92.2
3894,20,2.6,95.2,5.0,63.0
3895,21,9.0,93.3,3.0,90.2
3896,24,5.0,97.2,7.0,84.2
3897,18,2.3,78.3,6.0,87.6
3898,21,7.9,90.7,9.0,53.2
3899,20,8.1,83.7,6.0,78.9
3900,24,6.8,72.4,9.0,41.6
3901,21,8.7,99.8,8.0,90.9
3902,23,7.6,61.5,5.0,97.1
3903,23,8.9,66.5,9.0,79.7
3904,22,4.9,95.7,6.0,70.8
3905,22,7.7,62.4,7.0,83.5
3906,21,10.0,95.5,5.0,59.6
3907,18,7.5,88.6,3.0,77.6
3908,23,2.0,61.5,9.0,83.1
3909,18,5.7,77.2,10.0,48.6
3910,18,6.3,90.2,9.0,48.4
3911,21,2.6,83.3,4.0,83.0
3912,18,9.7,97.4,9.0,65.9
3913,23,2.6,94.7,9.0,93.4
3914,20,2.6,73.3,3.0,58.7
3915,22,9.2,63.4,7.0,42.5
3916,20,5.2,97.8,8.0,79.0
3917,18,1.6,80.7,5.0,81.1
3918,20,6.4,63.0,3.0,73.2
3919,23,6.4,92.7,5.0,81.0
3920,23,1.6,94.7,10.0,71.4
3921,18,9.8,85.6,,81.6
3922,21,,77.9,4.0,42.6
3923,20,6.0,86.5,10.0,62.1
3924,21,5.7,88.3,7.0,52.6
3925,21,6.5,95.7,3.0,46.0
3926,19,3.4,98.2,,54.0
3927,18,3.6,80.6,9.0,51.5
3928,22,5.6,91.9,7.0,98.4
3929,23,8.3,98.6,10.0,57.2
3930,23,1.4,66.0,7.0,53.9
3931,18,6.4,60.7,8.0,90.1
3932,24,8.3,94.8,10.0,65.1
3933,24,2.4,67.8,10.0,65.3
3934,24,1.1,61.7,6.0,66.6
3935,22,3.8,66.4,8.0,65.0
3936,23,6.3,75.4,8.0,59.6
3937,18,2.2,68.8,5.0,57.2
3938,23,4.8,72.2,5.0,92.9
3939,21,6.0,99.0,9.0,49.7
3940,20,6.4,88.2,4.0,50.9
3941,20,3.5,88.5,6.0,74.3
3942,23,4.6,63.8,10.0,60.6
3943,19,8.0,89.3,7.0,65.3
3944,22,9.5,89.6,9.0,88.4
3945,24,8.8,86.4,6.0,94.2
3946,22,6.1,69.1,6.0,87.4
3947,22,4.7,76.9,10.0,54.1
3948,21,4.0,93.9,10.0,98.8
3949,22,2.1,86.8,4.0,61.8
3950,20,2.0,89.3,5.0,
3951,21,7.2,83.5,10.0,70.0
3952,18,3.3,78.0,6.0,83.5
3953,22,3.3,90.4,6.0,45.0
3954,22,10.0,62.7,6.0,78.1
3955,18,2.7,86.9,3.0,91.5
3956,22,2.3,99.9,6.0,55.7
3957,18,1.9,91.2,6.0,81.6
3958,21,6.2,71.6,10.0,64.0
3959,20,6.7,71.1,7.0,64.8
3960,18,4.3,86.7,8.0,56.8
3961,19,5.8,95.8,3.0,77.5
3962,18,8.1,83.1,6.0,61.7
3963,22,8.4,81.1,8.0,89.9
3964,24,9.6,66.4,6.0,97.8
3965,24,8.4,88.6,4.0,96.1
3966,21,,88.1,10.0,49.8
3967,23,2.6,98.7,10.0,40.9
3968,21,1.9,72.0,4.0,66.3
3969,23,1.5,90.3,8.0,83.7
3970,24,7.0,77.4,10.0,98.6
3971,24,8.3,82.3,3.0,87.0
3972,18,5.6,92.7,7.0,74.8
3973,20,1.5,68.9,3.0,41.6
3974,19,5.8,73.7,3.0,89.5
3975,21,9.4,90.9,4.0,50.6
3976,22,6.4,82.8,4.0,43.3
3977,23,8.3,63.7,7.0,91.0
3978,22,8.2,77.2,9.0,74.0
3979,20,9.4,83.5,9.0,47.7
3980,23,7.9,96.4,9.0,63.2
3981,21,7.7,67.5,6.0,45.1
3982,18,3.1,92.2,7.0,78.3
3983,22,1.5,65.2,6.0,56.9
3984,20,5.7,69.7,8.0,92.0
3985,21,2.1,69.7,8.0,61.5
3986,24,9.7,95.1,5.0,69.7
3987,24,3.6,68.0,9.0,43.8
3988,21,8.7,91.5,4.0,56.5
3989,21,4.5,78.5,5.0,80.6
3990,21,3.9,100.0,5.0,
3991,23,9.4,93.6,4.0,54.6
3992,21,4.3,89.6,10.0,70.2
3993,22,,94.8,5.0,89.1
3994,20,2.0,,10.0,62.8
3995,23,7.0,93.7,9.0,48.0
3996,21,3.6,70.4,3.0,65.9
3997,19,6.3,63.9,10.0,76.0
3998,19,6.3,84.6,6.0,40.4
3999,20,7.5,77.4,9.0,60.9
4000,24,7.7,77.1,10.0,76.4
4001,18,,81.1,7.0,97.1
4002,18,4.0,74.5,4.0,64.5
4003,24,8.5,85.0,3.0,49.8
4004,23,,61.2,8.0,72.1
4005,23,5.6,98.8,7.0,57.1
4006,23,4.6,97.0,7.0,52.9
4007,18,8.7,97.4,10.0,75.4
4008,19,4.9,74.6,7.0,95.0
4009,18,4.5,81.3,5.0,90.1
4010,22,7.2,98.2,5.0,50.9
4011,21,6.4,96.1,5.0,86.0
4012,23,2.0,91.6,9.0,53.8
4013,19,5.6,76.3,10.0,57.4
4014,20,7.6,82.6,5.0,95.2
4015,20,9.9,91.7,3.0,94.7
4016,21,6.7,70.9,5.0,50.1
4017,19,4.3,85.1,10.0,43.9
4018,18,3.0,93.1,4.0,57.6
4019,18,,88.3,7.0,74.9
4020,22,8.3,79.2,3.0,92.6
4021,22,3.1,83.4,10.0,47.1
4022,18,2.8,99.5,8.0,64.9
4023,20,7.4,84.1,5.0,56.3
4024,23,3.8,91.4,8.0,40.9
4025,20,3.8,89.1,7.0,87.3
4026,22,2.4,88.1,3.0,88.8
4027,21,3.4,88.7,7.0,53.3
4028,18,4.8,78.2,8.0,49.1
4029,22,7.6,79.0,9.0,48.7
4030,22,4.0,78.7,3.0,67.8
4031,23,4.0,61.3,6.0,54.8
4032,18,3.6,69.6,9.0,70.7
4033,23,5.3,66.2,3.0,63.1
4034,18,2.6,95.5,5.0,52.7
4035,23,5.4,71.0,10.0,85.1
4036,20,7.3,65.5,8.0,49.0
4037,21,1.3,64.8,7.0,87.9
4038,21,1.1,,10.0,73.7
4039,18,1.7,60.2,7.0,89.9
4040,19,5.8,78.9,7.0,40.3
4041,24,8.7,64.8,4.0,85.0
4042,22,1.0,,4.0,43.1
4043,22,9.4,98.3,5.0,97.0
4044,18,2.0,98.4,6.0,82.2
4045,23,8.6,77.7,10.0,59.2
4046,19,5.3,85.8,4.0,59.2
4047,20,6.9,84.0,3.0,91.7
4048,23,5.6,74.0,9.0,94.2
4049,23,5.3,77.8,8.0,93.5
4050,18,8.5,62.6,5.0,88.5
4051,18,7.8,91.8,9.0,89.1
4052,22,5.4,69.6,6.0,74.4
4053,18,2.0,78.4,9.0,41.7
4054,18,2.0,,10.0,45.2
4055,18,8.2,82.4,3.0,79.0
4056,22,5.8,92.7,7.0,64.1
4057,20,5.3,87.7,4.0,74.0
4058,20,7.1,86.5,3.0,53.9
4059,24,8.7,81.1,6.0,79.0
4060,24,6.7,63.8,5.0,54.6
4061,18,7.9,76.1,9.0,67.6
4062,24,7.9,98.3,3.0,68.7
4063,22,4.2,99.8,10.0,50.7
4064,20,3.5,89.2,5.0,92.6
4065,23,8.2,69.1,7.0,71.5
4066,20,4.4,64.1,6.0,92.0
4067,20,9.1,76.6,6.0,55.8
4068,22,1.6,94.3,9.0,50.3
4069,24,1.5,88.9,4.0,41.1
4070,23,9.3,95.4,8.0,45.6
